GS,GWlb,GW
202.45,292998.91,130.8035034
202.29,292997.94,130.8030704
202.22,292996.94,130.8026239
202.11,292995.97,130.8021909
202.02,292995,130.8017579
201.9,292993.91,130.8012712
201.86,292992.69,130.8007266
201.75,292991.47,130.800182
201.7,292990.38,130.7996953
201.61,292989.44,130.7992757
201.57,292988.47,130.7988427
201.43,292987.47,130.7983962
201.31,292986.44,130.7979364
201.13,292985.53,130.7975302
201,292984.59,130.7971105
200.64,292983.59,130.7966641
200.64,292982.56,130.7962043
200.44,292981.5,130.795731
200.3,292980.5,130.7952846
200.12,292979.66,130.7949096
199.99,292978.88,130.7945614
199.75,292978.06,130.7941953
199.63,292977.19,130.7938069
199.44,292976.25,130.7933873
199.29,292975.31,130.7929676
199.04,292974.31,130.7925212
198.91,292973,130.7919364
198.77,292971.56,130.7912935
198.73,292970.22,130.7906953
198.73,292969,130.7901507
198.75,292967.84,130.7896328
198.76,292966.69,130.7891194
198.76,292965.56,130.788615
198.76,292964.5,130.7881417
198.8,292963.44,130.7876685
198.82,292962.38,130.7871953
198.8,292961.34,130.786731
198.75,292960.34,130.7862846
198.71,292959.38,130.785856
198.62,292958.5,130.7854632
198.55,292957.56,130.7850435
198.46,292956.56,130.7845971
198.39,292955.56,130.7841507
198.26,292954.59,130.7837176
198.19,292953.59,130.7832712
198.1,292952.63,130.7828426
198.03,292951.63,130.7823962
197.81,292950.63,130.7819498
197.81,292949.66,130.7815167
197.69,292948.69,130.7810837
197.62,292947.72,130.7806506
197.5,292946.72,130.7802042
197.41,292945.69,130.7797444
197.31,292944.81,130.7793515
197.24,292943.91,130.7789497
197.13,292943,130.7785435
197.04,292942.06,130.7781238
196.89,292941.06,130.7776774
196.77,292939.88,130.7771506
196.63,292938.56,130.7765613
196.61,292937.28,130.7759899
196.53,292936.06,130.7754453
196.47,292934.81,130.7748872
196.26,292932.69,130.7739408
196.26,292930.06,130.7727667
196.36,292927.81,130.7717622
196.48,292925.72,130.7708292
196.64,292923.41,130.7697979
196.73,292921.47,130.7689319
196.85,292919.38,130.7679988
196.9,292917.28,130.7670613
196.91,292915.19,130.7661283
196.91,292913.06,130.7651774
196.91,292910.94,130.7642309
196.92,292908.78,130.7632667
196.82,292906.63,130.7623068
196.83,292904.47,130.7613425
196.78,292902.13,130.7602979
196.76,292900,130.759347
196.85,292897.69,130.7583157
196.85,292895.44,130.7573113
196.99,292893.28,130.756347
197.07,292891.19,130.755414
197.22,292889.09,130.7544764
197.36,292887.31,130.7536818
197.46,292885.63,130.7529318
197.52,292883.94,130.7521773
197.61,292882.5,130.7515345
197.66,292881.19,130.7509497
197.71,292879.94,130.7503916
197.72,292878.75,130.7498604
197.83,292877.75,130.7494139
197.89,292876.72,130.7489541
197.88,292875.78,130.7485345
197.86,292874.91,130.7481461
197.79,292874.06,130.7477666
197.79,292873.28,130.7474184
197.84,292872.47,130.7470568
197.83,292871.63,130.7466818
197.81,292870.75,130.7462889
197.82,292869.84,130.7458827
197.86,292868.97,130.7454943
197.92,292868,130.7450612
198.01,292867.19,130.7446996
198.05,292866.28,130.7442934
198.16,292865.38,130.7438916
198.24,292864.5,130.7434987
198.34,292863.59,130.7430925
198.44,292862.69,130.7426907
198.68,292861.78,130.7422844
198.83,292860.88,130.7418827
199.27,292860,130.7414898
199.27,292859.06,130.7410702
199.55,292858.16,130.7406684
199.76,292857.28,130.7402755
200.02,292856.38,130.7398737
200.17,292855.47,130.7394675
200.38,292854.56,130.7390612
200.5,292853.66,130.7386594
200.64,292852.72,130.7382398
200.74,292851.75,130.7378068
200.9,292850.88,130.7374184
200.97,292850,130.7370255
201.13,292849.53,130.7368157
201.23,292848.63,130.7364139
201.37,292847.72,130.7360076
201.41,292846.78,130.735588
201.38,292845.88,130.7351862
201.38,292844.97,130.73478
201.22,292844.06,130.7343737
201.08,292843.13,130.7339585
200.84,292842.22,130.7335523
200.57,292841.28,130.7331326
200.11,292840.34,130.732713
199.76,292839.44,130.7323112
199.18,292838.44,130.7318648
198.73,292837.5,130.7314451
198.07,292836.63,130.7310567
197.6,292835.72,130.7306505
196.89,292834.78,130.7302308
196.39,292833.84,130.7298112
195.6,292832.91,130.729396
195.07,292832,130.7289898
193.83,292831.06,130.7285701
193.83,292830.13,130.7281549
193.1,292829.19,130.7277353
192.61,292828.25,130.7273156
191.89,292827.34,130.7269094
191.43,292826.41,130.7264942
190.76,292825.47,130.7260746
190.31,292824.53,130.7256549
189.71,292823.59,130.7252353
189.34,292822.59,130.7247889
188.85,292821.72,130.7244005
188.57,292820.78,130.7239808
188.16,292819.84,130.7235612
187.95,292818.91,130.723146
187.71,292817.97,130.7227263
187.57,292817.03,130.7223067
187.39,292816.09,130.7218871
187.39,292815.16,130.7214719
187.35,292814.22,130.7210522
187.34,292813.28,130.7206326
187.35,292812.34,130.7202129
187.3,292811.41,130.7197978
187.25,292810.19,130.7192531
187.22,292809.13,130.7187799
187.13,292808.03,130.7182888
187.05,292807,130.717829
186.88,292806,130.7173826
186.68,292805,130.7169362
186.26,292803.97,130.7164763
185.84,292802.94,130.7160165
184.97,292801.91,130.7155567
184.35,292800.88,130.7150969
182.54,292799.84,130.7146326
182.54,292798.78,130.7141594
181.41,292797.75,130.7136995
180.61,292796.72,130.7132397
179.42,292795.69,130.7127799
178.65,292794.66,130.7123201
177.58,292793.56,130.711829
176.89,292792.53,130.7113692
175.94,292791.53,130.7109227
175.36,292790.5,130.7104629
174.54,292789.47,130.7100031
174.01,292788.47,130.7095567
173.22,292787.94,130.7093201
172.76,292787.44,130.7090968
172.05,292786.94,130.7088736
171.64,292786.41,130.708637
170.5,292785.91,130.7084138
170.5,292785.38,130.7081772
169.84,292784.88,130.707954
169.4,292783.84,130.7074897
168.68,292782.81,130.7070299
168.24,292781.81,130.7065834
167.49,292780.78,130.7061236
166.98,292779.75,130.7056638
166.23,292778.72,130.705204
165.73,292777.69,130.7047441
164.96,292776.66,130.7042843
164.38,292775.63,130.7038245
163.57,292774.53,130.7033334
163.04,292773.5,130.7028736
162.18,292772.53,130.7024406
161.52,292771.5,130.7019807
159.61,292770.47,130.7015209
159.61,292769.41,130.7010477
158.34,292768.38,130.7005879
157.44,292767.31,130.7001102
156.02,292766.28,130.6996504
155.07,292765.25,130.6991906
153.61,292764.22,130.6987307
152.62,292763.19,130.6982709
151.21,292762.13,130.6977977
150.25,292761.09,130.6973334
148.82,292760.06,130.6968736
147.84,292759.03,130.6964138
146.4,292758,130.6959539
145.43,292756.94,130.6954807
144.02,292755.88,130.6950075
143.12,292754.88,130.6945611
141.01,292753.84,130.6940968
141.01,292752.19,130.6933602
139.9,292750.31,130.6925209
139.28,292748.63,130.6917709
138.44,292747.25,130.6911548
137.92,292746.09,130.690637
137.21,292745,130.6901504
136.72,292744,130.6897039
136.06,292742.84,130.6891861
135.57,292741.03,130.688378
134.92,292739,130.6874718
134.59,292737.09,130.6866191
134.2,292735.28,130.6858111
134.01,292733.5,130.6850164
133.8,292731.72,130.6842218
133.67,292730,130.6834539
133.44,292728.13,130.6826191
133.44,292725.94,130.6816414
133.34,292724.09,130.6808155
133.25,292722.22,130.6799807
133.16,292720.47,130.6791994
133.07,292718.72,130.6784182
132.94,292716.91,130.6776101
132.83,292714.69,130.6766191
132.78,292712.5,130.6756414
132.8,292710.56,130.6747753
132.81,292708.59,130.6738958
132.83,292706.66,130.6730342
132.87,292704.75,130.6721815
132.83,292702.88,130.6713467
132.76,292701.03,130.6705208
132.67,292699.19,130.6696994
132.48,292697.22,130.6688199
132.34,292695.38,130.6679985
132.23,292693.72,130.6672574
132.03,292691.94,130.6664628
131.91,292690.03,130.6656101
131.76,292688.09,130.664744
131.7,292686.19,130.6638958
131.68,292684.13,130.6629762
131.67,292681.94,130.6619985
131.74,292679.81,130.6610476
131.79,292677.69,130.6601011
131.91,292675.5,130.6591235
131.99,292673.31,130.6581458
132.07,292671.19,130.6571994
132.1,292669.25,130.6563333
132.09,292667.28,130.6554538
132.1,292665.31,130.6545743
132.12,292663.22,130.6536413
132.1,292661.41,130.6528333
132.06,292659.72,130.6520788
131.99,292657.84,130.6512395
131.93,292656,130.6504181
131.94,292653.97,130.6495118
131.97,292651.94,130.6486056
132,292649.91,130.6476993
132.1,292647.91,130.6468065
132.2,292645.66,130.645802
132.36,292643.44,130.6448109
132.45,292641.38,130.6438913
132.6,292639.38,130.6429984
132.71,292637.28,130.6420609
132.89,292635.16,130.6411145
133.02,292633.13,130.6402082
133.11,292631.28,130.6393823
133.22,292629.25,130.6384761
133.38,292627.16,130.637543
133.45,292625.16,130.6366502
133.61,292623.19,130.6357707
133.68,292621.09,130.6348332
133.82,292619.13,130.6339582
133.87,292617.25,130.6331189
133.98,292615.41,130.6322975
133.99,292613.53,130.6314582
134.07,292611.63,130.63061
134.1,292609.69,130.6297439
134.17,292607.78,130.6288912
134.19,292605.88,130.628043
134.15,292604.06,130.6272305
134.1,292602.28,130.6264359
134.01,292600.53,130.6256546
133.92,292598.75,130.62486
133.82,292596.97,130.6240653
133.73,292595.19,130.6232707
133.62,292593.41,130.622476
133.62,292591.56,130.6216501
133.57,292589.44,130.6207037
133.57,292587.34,130.6197662
133.6,292585.41,130.6189046
133.64,292583.38,130.6179983
133.66,292581.5,130.617159
133.73,292579.41,130.616226
133.76,292577.41,130.6153331
133.84,292575.44,130.6144537
133.9,292573.44,130.6135608
133.87,292571.53,130.6127081
133.87,292569.69,130.6118867
133.82,292567.78,130.611034
133.79,292565.91,130.6101992
133.78,292563.84,130.6092751
133.85,292561.69,130.6083153
134,292559.59,130.6073778
134.07,292557.63,130.6065028
134.14,292555.66,130.6056233
134.18,292553.63,130.604717
134.18,292551.56,130.6037929
134.25,292549.56,130.6029001
134.27,292547.44,130.6019536
134.34,292545.25,130.600976
134.45,292543.19,130.6000563
134.55,292541,130.5990786
134.77,292538.97,130.5981724
134.77,292536.91,130.5972527
134.85,292534.78,130.5963018
134.9,292532.63,130.595342
135.05,292530.56,130.5944179
135.16,292528.5,130.5934983
135.29,292526.38,130.5925518
135.37,292524.31,130.5916277
135.45,292522.28,130.5907215
135.53,292520.22,130.5898018
135.64,292518.16,130.5888822
135.7,292516.13,130.5879759
135.76,292514.06,130.5870518
135.84,292511.81,130.5860473
136.01,292509.53,130.5850295
136.12,292507.5,130.5841232
136.44,292505.44,130.5832036
136.44,292503.41,130.5822973
136.62,292501.38,130.5813911
136.7,292499.47,130.5805384
136.77,292497.53,130.5796723
136.81,292495.63,130.5788241
136.92,292493.75,130.5779848
136.95,292491.91,130.5771634
136.97,292490.03,130.5763241
137.04,292488.28,130.5755428
137.08,292486.59,130.5747884
137.09,292484.84,130.5740071
137.09,292483,130.5731857
137.13,292481.09,130.572333
137.27,292479.34,130.5715518
137.24,292476.91,130.5704669
136.81,292475.31,130.5697526
136.81,292473.88,130.5691142
136.15,292472.63,130.5685562
135.67,292471.41,130.5680116
134.49,292470.25,130.5674937
133.47,292469.16,130.5670071
131.41,292468.16,130.5665607
129.4,292467.19,130.5661276
125.82,292465.34,130.5653017
122.91,292463,130.5642571
118.42,292459.78,130.5628196
115.33,292454.5,130.5604624
110.36,292448.91,130.5579669
107.01,292443.22,130.5554267
102.11,292437.59,130.5529133
99,292431.94,130.550391
91.63,292426.41,130.5479222
91.63,292420.84,130.5454356
87.48,292415.31,130.5429668
84.87,292409.81,130.5405115
81.1,292404.31,130.5380561
78.68,292398.88,130.535632
75.13,292393.41,130.53319
72.83,292387.97,130.5307614
69.36,292382.56,130.5283463
67.05,292377.13,130.5259221
63.57,292371.69,130.5234936
61.23,292366.31,130.5210918
57.75,292360.97,130.5187078
55.42,292356.63,130.5167703
51.8,292353.41,130.5153328
49.25,292350.94,130.5142301
42.13,292349.16,130.5134355
42.13,292347.81,130.5128328
37.71,292346.56,130.5122748
35.06,292345.38,130.511748
31.87,292344.19,130.5112167
30.2,292343.06,130.5107123
27.85,292342.03,130.5102525
26.58,292341.03,130.509806
24.95,292340.13,130.5094042
23.97,292339.28,130.5090248
22.67,292338.44,130.5086498
